lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-7.108057613026424,-1.0811388300841893,-1.0811388300841893,1,1,1,0,0.025880813598632812,0.042656898498535156,0,FROB-S,0,0.12174105644226074
-6.679959209563385,-0.7999999999999997,-0.7999999999999997,1,1,1,0,0.01657390594482422,0.07459402084350586,0,FROB-S,0.06022186542638001,
-6.498106277177111,-0.7392304845413264,-0.7392304845413264,1,1,1,0,0.012017965316772461,0.10142803192138672,0,FROB-S,0.0858036539426837,
-6.4443969493302165,-0.7392304845413264,-0.7392304845413264,1,1,1,0,0.006120920181274414,0.1223139762878418,0,FROB-S,0.09335910354859724,
-6.283698651148798,-0.5791561975888502,-0.5791561975888502,1,1,1,0,0.01680588722229004,0.15392684936523438,0,FROB-S,0.1159650072591566,
-6.275496061337838,-0.8571428571428571,-0.8571428571428571,1,1,1,0,0.004683017730712891,0.1730349063873291,0,FROB-S,0.11711888976782162,
-6.01905705060148,-1.0811388300841893,-1.0811388300841893,1,1,1,0,0.018149852752685547,0.20594096183776855,0,FROB-S,0.15319292197563453,
-5.9207806453669605,-1.0413125403427623,-1.0413125403427623,1,1,1,0,0.005959987640380859,0.22567081451416016,0,FROB-S,0.16701775384313441,
-5.657234228343473,-0.854007259424115,-0.854007259424115,2,1,1,0,0.012264013290405273,0.2525370121002197,0,FROB-S,0.20409160586221434,
-5.504333886852638,-0.5685380165090405,-0.5685380165090405,9,1,1,0,0.014210224151611328,0.28252220153808594,0,FROB-S,0.225600547998934,
-5.257350202394067,-0.7231998225951066,-0.7231998225951066,4,1,1,0,0.020295143127441406,0.31735801696777344,0,FROB-S,0.26034447156336693,
-4.997807587759222,-0.7392185757421218,-0.7392185757421218,3,1,1,0,0.015115976333618164,0.3463559150695801,0,FROB-S,0.29685509688808837,
-4.997354638203406,-1.0811388300841893,-1.0811388300841893,1,1,1,0,0.00385284423828125,0.36432695388793945,0,FROB-S,0.29691881463843406,
-4.9735114319328675,-0.6618525572602495,-0.6618525572602495,9,1,1,0,0.010766029357910156,0.38898682594299316,0,FROB-S,0.3002729088087053,
-4.935756513080879,-0.8409059630431422,-0.8409059630431422,2,1,1,0,0.013760089874267578,0.4169950485229492,0,FROB-S,0.3055840046312915,
-4.774029387559847,-0.7120180199495366,-0.7120180199495366,8,1,1,0,0.022619009017944336,0.45418596267700195,0,FROB-S,0.3283346365190456,
-4.727047508216214,-0.41880850778190104,-0.41880850778190104,25,1,1,0,0.023418903350830078,0.4921081066131592,0,FROB-S,0.3349437160961316,
-4.54858250270341,-0.3708601891466582,-0.3708601891466582,27,1,1,0,0.04212307929992676,0.550178050994873,0,FROB-S,0.3600489149438029,
-4.43256915278887,-0.514799965421566,-0.514799965421566,11,1,1,0,0.04251885414123535,0.6073100566864014,0,FROB-S,0.37636885514843893,
-4.330558482630131,-0.46142883199569057,-0.46142883199569057,17,1,1,0,0.03526806831359863,0.6566760540008545,0,FROB-S,0.3907189970799652,
-4.252168896199385,-0.5146913352700622,-0.5146913352700622,19,1,1,0,0.030349016189575195,0.7011268138885498,0,FROB-S,0.4017462914746045,
-4.147207308728771,-0.2864413523613234,-0.2864413523613234,11,1,1,0,0.044435977935791016,0.7605218887329102,0,FROB-S,0.4165115476504319,
-4.135780704243832,-0.36799646665791674,-0.36799646665791674,26,1,1,0,0.024992942810058594,0.799652099609375,0,FROB-S,0.4181189618150398,
-4.047970622036653,-0.4456236913271158,-0.4456236913271158,23,1,1,0,0.04144906997680664,0.8549790382385254,0,FROB-S,0.4304714651436738,
-4.00733157099559,-0.4160405074740154,-0.4160405074740154,21,1,1,0,0.04790997505187988,0.9177680015563965,0,FROB-S,0.43618828035030177,
-3.9102716756507783,-0.5935916891536538,-0.5935916891536538,26,1,1,0,0.07973217964172363,1.0117261409759521,0,FROB-S,0.4498419821825686,
-3.814363063135396,-0.31592247478183794,-0.31592247478183794,46,1,1,0,0.08112883567810059,1.1067619323730469,0,FROB-S,0.4633337296626099,
-3.768210533003519,-0.4048014934473352,-0.4048014934473352,33,1,1,0,0.06637001037597656,1.1877789497375488,0,FROB-S,0.4698261422392637,
-3.7182129898051866,-0.45209460857054795,-0.45209460857054795,33,1,1,0,0.07641792297363281,1.2785720825195312,0,FROB-S,0.4768594441478506,
-3.682245299849715,-0.2328217007715865,-0.3144180076001254,47,2,1,0,0.05001497268676758,1.3436639308929443,0,FROB-S,0.4819191252087336,
-3.598270490846949,-0.39187490469091,-0.39187490469091,37,1,1,0,0.09122204780578613,1.4495279788970947,0,FROB-S,0.4937321093405633,
-3.5508029471311855,-0.543638895485738,-0.543638895485738,17,1,1,0,0.06159806251525879,1.525958776473999,0,FROB-S,0.5004095087577239,
-3.526867330175721,-0.34929765507964344,-0.34929765507964344,37,1,1,0,0.061738014221191406,1.6023831367492676,0,FROB-S,0.5037766026116813,
-3.5093466486615643,-0.2188614559003947,-0.2188614559003947,58,1,1,0,0.06499695777893066,1.6825830936431885,0,FROB-S,0.5062412885712381,
-3.458475595207855,-0.27108515259829025,-0.27108515259829025,67,1,1,0,0.0837090015411377,1.7808570861816406,0,FROB-S,0.5133974697445509,
-3.364170795653736,-0.4125915286569908,-0.4125915286569908,45,1,1,0,0.13977694511413574,1.9356448650360107,0,FROB-S,0.52666360412363,
-3.3340163314275992,-0.18318574344367128,-0.18318574344367128,70,1,1,0,0.06582808494567871,2.0169899463653564,0,FROB-S,0.5309055215705092,
-3.2912420660581323,-0.31342061190547477,-0.31342061190547477,51,1,1,0,0.10872507095336914,2.1411449909210205,0,FROB-S,0.5369227036761993,
-3.2456705339214436,-0.29028116541318416,-0.29028116541318416,62,1,1,0,0.12296104431152344,2.2791149616241455,0,FROB-S,0.5433333855507617,
-3.2216990806766885,-0.3040447554101092,-0.3040447554101092,62,1,1,0,0.06546211242675781,2.359525203704834,0,FROB-S,0.5467055206012608,
-3.184415635907181,-0.32199598560046644,-0.32199598560046644,57,1,1,0,0.11504006385803223,2.4898717403411865,0,FROB-S,0.5519502927736826,
-3.163607064063561,-0.19773645929641753,-0.19773645929641753,60,1,1,0,0.13920998573303223,2.644597053527832,0,FROB-S,0.5548774959660903,
-3.129966169802223,-0.20881437622522858,-0.20881437622522858,65,1,1,0,0.08356904983520508,2.7435178756713867,0,FROB-S,0.5596098598119748,
-3.09858979424953,-0.19950714691912305,-0.19950714691912305,62,1,1,0,0.09024715423583984,2.8490829467773438,0,FROB-S,0.5640236671301443,
-3.0473455744952593,-0.4053146055365469,-0.4053146055365469,48,1,1,0,0.1323399543762207,2.997220039367676,0,FROB-S,0.571232342707903,
-3.0131537087772933,-0.2713012492118322,-0.2713012492118322,66,1,1,0,0.11875200271606445,3.1307578086853027,0,FROB-S,0.576042213334113,
-2.9701234814906594,-0.18819221902904504,-0.18819221902904504,80,1,1,0,0.13385701179504395,3.2799489498138428,0,FROB-S,0.582095402357851,
-2.904809458238424,-0.1997566544624161,-0.1997566544624161,81,1,1,0,0.10499000549316406,3.400712013244629,0,FROB-S,0.5912833187035635,
-2.8898530945086147,-0.20546860423801658,-0.20546860423801658,79,1,1,0,0.08437490463256836,3.50004506111145,0,FROB-S,0.5933872745149342,
-2.8658488180974553,-0.17748775652440563,-0.24695108929698498,71,2,1,0,0.09125804901123047,3.6064698696136475,0,FROB-S,0.596764026897089,
-2.8321124048185333,-0.16190300661823595,-0.16190300661823595,85,1,1,0,0.0843968391418457,3.705960988998413,0,FROB-S,0.6015098276849851,
-2.79290476998794,-0.1771527807774522,-0.1771527807774522,84,1,1,0,0.14178895950317383,3.862766981124878,0,FROB-S,0.6070252813502042,
-2.7558957307663756,-0.15091556438544076,-0.15091556438544076,86,1,1,0,0.14409589767456055,4.022053003311157,0,FROB-S,0.612231452084623,
-2.7306180832110765,-0.1410141198811072,-0.1410141198811072,79,1,1,0,0.12107992172241211,4.15852689743042,0,FROB-S,0.6157873333424285,
-2.7112259511635672,-0.189049414712954,-0.189049414712954,80,1,1,0,0.08496212959289551,4.258641958236694,0,FROB-S,0.6185152817698197,
-2.688874722100938,-0.2116576355461119,-0.2116576355461119,77,1,1,0,0.14004087448120117,4.413616895675659,0,FROB-S,0.6216594951045,
-2.666244151846579,-0.1779684665973264,-0.1779684665973264,90,1,1,0,0.08205509185791016,4.511466979980469,0,FROB-S,0.6248430041887564,
-2.6372581316511696,-0.12349649739468475,-0.12349649739468475,92,1,1,0,0.1443490982055664,4.67156982421875,0,FROB-S,0.6289205531665932,
-2.6041333488983383,-0.16832307503687238,-0.16832307503687238,89,1,1,0,0.11123108863830566,4.798271894454956,0,FROB-S,0.6335803140839015,
-2.585957171019302,-0.14699965229974812,-0.14699965229974812,81,1,1,0,0.1206209659576416,4.933996915817261,0,FROB-S,0.6361372106510053,
-2.5749162633105427,-0.1514567442360501,-0.1514567442360501,87,1,1,0,0.07221198081970215,5.021955966949463,0,FROB-S,0.6376903677121933,
-2.554975516819941,-0.14722094903255784,-0.14722094903255784,90,1,1,0,0.1163949966430664,5.153954982757568,0,FROB-S,0.6404954913518619,
-2.54040313683036,-0.16329405029674024,-0.16329405029674024,88,1,1,0,0.09221696853637695,5.261607885360718,0,FROB-S,0.6425454310376342,
-2.5379240512916854,-0.1434823132603613,-0.1434823132603613,89,1,1,0,0.043721914291381836,5.320422887802124,0,FROB-S,0.6428941713143623,
-2.51970038984923,-0.1015365175871631,-0.1015365175871631,95,1,1,0,0.0982661247253418,5.433839797973633,0,FROB-S,0.6454577475344222,
-2.5057340615865114,-0.12814572619776712,-0.12814572619776712,76,1,1,0,0.11156702041625977,5.560346841812134,0,FROB-S,0.6474224321357529,
-2.493139969823255,-0.13808531265388221,-0.13808531265388221,82,1,1,0,0.09152793884277344,5.667049884796143,0,FROB-S,0.6491940801802188,
-2.482492851734725,-0.15818630562117678,-0.15818630562117678,86,1,1,0,0.0714259147644043,5.7534379959106445,0,FROB-S,0.6506918416937387,
-2.467720883761619,-0.12168952371907892,-0.19980329502003824,94,3,1,0,0.10421204566955566,5.872822046279907,0,FROB-S,0.6527698580099943,
