lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-1347.7268735037212,-0.6933577312243255,-1.7633398805114262,94,3,1,0,0.009932994842529297,0.20058417320251465,0,EIG-0|10|5|3|1,0,
-1345.7035887432646,-0.6437976747284478,-3.6966006300991423,100,12,1,0,0.00642704963684082,0.20850396156311035,0,EIG-0|10|5|3|1,0,
-1342.3705300659922,-0.8656338928178001,-4.1720694498545505,94,12,1,0,0.008671998977661133,0.21866416931152344,0,EIG-0|10|5|3|1,0,
-1339.478520005666,-0.7322840899242405,-3.51479713867568,100,10,1,0,0.00804281234741211,0.22818708419799805,0,EIG-0|10|5|3|1,0,
-1336.3497019913136,-0.771489890296835,-1.93875822487031,94,3,1,0,0.007630109786987305,0.23730707168579102,0,EIG-0|10|5|3|1,0,
-1335.087413201401,-0.6773455851691929,-2.650366877603266,94,5,1,0,0.005711078643798828,0.24451708793640137,0,EIG-0|10|5|3|1,0,
-1333.2659263697183,-0.7469910599520653,-2.410079710334688,100,5,1,0,0.007728099822998047,0.2537400722503662,0,EIG-0|10|5|3|1,0,
-1331.652684154763,-0.6502514932097176,-2.6041272028088245,100,5,1,0,0.00690913200378418,0.26216697692871094,0,EIG-0|10|5|3|1,0,
-1328.584005047436,-0.7005669145013822,-2.7184923906715572,100,5,1,0,0.010136127471923828,0.2738022804260254,0,EIG-0|10|5|3|1,0,
-1326.3568234101351,-0.8306824797359137,-0.8306824797359137,100,1,1,0,0.009486913681030273,0.2847881317138672,0,EIG-0|10|5|3|1,0,
-1325.7026753436064,-0.8560571376049609,-4.7783594290634595,100,13,1,0,0.005763053894042969,0.29205799102783203,0,EIG-0|10|5|3|1,0,
-1323.805888824664,-0.7265621049612344,-4.063531548578672,100,13,1,0,0.01098179817199707,0.30454111099243164,0,EIG-0|10|5|3|1,0,
-1321.5213565813112,-0.5880682027067554,-3.148853413027298,100,13,1,0,0.010751008987426758,0.3167891502380371,0,EIG-0|10|5|3|1,0,
-1319.2368072155018,-0.5929350437789499,-2.340223518406485,94,5,1,0,0.013995885848999023,0.33228302001953125,0,EIG-0|10|5|3|1,0,
-1316.9310955514177,-0.5589552485068563,-2.2013952227003255,100,5,1,0,0.013102054595947266,0.3468799591064453,0,EIG-0|10|5|3|1,0,
-1315.4254874057842,-0.502378218188397,-0.502378218188397,100,1,1,0,0.010531187057495117,0.3589000701904297,0,EIG-0|10|5|3|1,0,
-1314.978734969773,-0.5268666134719077,-1.376838593906407,100,3,1,0,0.006050825119018555,0.3664538860321045,0,EIG-0|10|5|3|1,0,
-1314.1190131036897,-0.5877987236590383,-1.4962760661822798,100,3,1,0,0.009171009063720703,0.37713193893432617,0,EIG-0|10|5|3|1,0,
-1313.0868160835614,-0.5466695480656136,-3.5716572687843025,100,14,1,0,0.01034688949584961,0.38898706436157227,0,EIG-0|10|5|3|1,0,
-1311.023732785845,-0.7760254254336775,-2.53889333763188,100,5,1,0,0.013786792755126953,0.40427732467651367,0,EIG-0|10|5|3|1,0,
-1310.1907275160238,-0.4695130257703293,-1.8871554577298517,100,5,1,0,0.009913921356201172,0.415693998336792,0,EIG-0|10|5|3|1,0,
-1309.0979921338712,-0.3994539891386699,-1.1281646783813484,100,3,1,0,0.011224985122680664,0.4284341335296631,0,EIG-0|10|5|3|1,0,
-1308.428583872251,-0.43619654819577314,-1.1800467540541273,100,3,1,0,0.009196996688842773,0.4391610622406006,0,EIG-0|10|5|3|1,0,
-1307.5087931661337,-0.5175430347131833,-2.799460935219656,100,10,1,0,0.012773990631103516,0.45354413986206055,0,EIG-0|10|5|3|1,0,
-1306.1290896686075,-0.47654514767368733,-1.2449668363380413,94,3,1,0,0.01616692543029785,0.4713399410247803,0,EIG-0|10|5|3|1,0,
-1305.528666475203,-0.5580933819404955,-2.0013295715797685,100,5,1,0,0.00934290885925293,0.4822080135345459,0,EIG-0|10|5|3|1,0,
-1304.7384914412714,-0.49070276102068144,-2.8512714880128867,100,10,1,0,0.010206937789916992,0.4939401149749756,0,EIG-0|10|5|3|1,0,
-1303.9420472458519,-0.4504133181803852,-1.7337949949858042,100,5,1,0,0.014853954315185547,0.5103158950805664,0,EIG-0|10|5|3|1,0,
-1303.1669467299248,-0.4692600697982747,-2.250737154980104,100,10,1,0,0.013351917266845703,0.5251848697662354,0,EIG-0|10|5|3|1,0,
-1302.5815627020356,-0.5410395848704567,-2.5096633433571696,100,10,1,0,0.011666059494018555,0.5383610725402832,0,EIG-0|10|5|3|1,0,
-1301.7037408678375,-0.4448649890640367,-2.958048527547722,100,12,1,0,0.015146970748901367,0.5550272464752197,0,EIG-0|10|5|3|1,0,
-1301.0886790856864,-0.5411110212113149,-1.3788424296019324,94,3,1,0,0.013291120529174805,0.5698421001434326,0,EIG-0|10|5|3|1,0,
-1300.7928067819307,-0.6348792095746674,-3.010524598047201,100,10,1,0,0.008851051330566406,0.580225944519043,0,EIG-0|10|5|3|1,0,
-1300.2713115798517,-0.44961526354954967,-0.44961526354954967,100,1,1,0,0.012347936630249023,0.59409499168396,0,EIG-0|10|5|3|1,0,
-1300.1205948148468,-0.532320397416408,-0.532320397416408,100,1,1,0,0.0066070556640625,0.6022262573242188,0,EIG-0|10|5|3|1,0,
-1299.9015885134506,-0.5509560223225975,-2.0417881468638703,100,5,1,0,0.007680177688598633,0.6114370822906494,0,EIG-0|10|5|3|1,0,
-1299.283184021979,-0.4979488118970082,-2.87810624371364,100,10,1,0,0.01205301284790039,0.6250112056732178,0,EIG-0|10|5|3|1,0,
-1298.5490218845887,-0.6172686644968162,-3.319947910362403,100,13,1,0,0.016408920288085938,0.6429460048675537,0,EIG-0|10|5|3|1,0,
-1297.9538904527742,-0.5320120527407494,-0.5320120527407494,100,1,1,0,0.017908096313476562,0.6623630523681641,0,EIG-0|10|5|3|1,0,
-1297.8265803742029,-0.680345840882922,-0.680345840882922,100,1,1,0,0.00738978385925293,0.6712679862976074,0,EIG-0|10|5|3|1,0,
-1297.7035280457583,-0.6235703620239581,-2.195019475467432,100,5,1,0,0.009412050247192383,0.6821999549865723,0,EIG-0|10|5|3|1,0,
-1297.3405182514948,-0.482874617637713,-0.482874617637713,100,1,1,0,0.014868021011352539,0.6985809803009033,0,EIG-0|10|5|3|1,0,
-1297.2367470114311,-0.47606209917190634,-0.47606209917190634,100,1,1,0,0.0103759765625,0.7104799747467041,0,EIG-0|10|5|3|1,0,
-1297.1622362414196,-0.49923748294264736,-1.2944132162990538,100,3,1,0,0.007097005844116211,0.7191169261932373,0,EIG-0|10|5|3|1,0,
-1296.9096559912007,-0.4013864103399643,-2.4362254355232253,100,12,1,0,0.014361858367919922,0.7350142002105713,0,EIG-0|10|5|3|1,0,
-1296.4703582077343,-0.5799342928479556,-1.4825963136938678,94,3,1,0,0.015403985977172852,0.7519609928131104,0,EIG-0|10|5|3|1,0,
-1296.2394422939788,-0.5407554507216789,-0.5407554507216789,100,1,1,0,0.015028953552246094,0.7685081958770752,0,EIG-0|10|5|3|1,0,
-1296.164871781993,-0.49763081594667313,-1.3450656011041988,100,3,1,0,0.008521080017089844,0.7785561084747314,0,EIG-0|10|5|3|1,0,
-1296.0412660799113,-0.5917396667889677,-2.824368362690582,94,10,1,0,0.011101961135864258,0.7911789417266846,0,EIG-0|10|5|3|1,0,
-1295.7709350504697,-0.5398220893512766,-3.0470577533018983,100,13,1,0,0.016620159149169922,0.8093161582946777,0,EIG-0|10|5|3|1,0,
-1295.3668963174393,-0.5338002956437923,-0.5338002956437923,100,1,1,0,0.01873493194580078,0.8295621871948242,0,EIG-0|10|5|3|1,0,
-1295.2809197711479,-0.5059610435678727,-1.3189513921118592,100,3,1,0,0.008608102798461914,0.8397150039672852,0,EIG-0|10|5|3|1,0,
-1295.1369403692881,-0.5335938061809009,-2.6639159312353042,100,10,1,0,0.010977983474731445,0.8522160053253174,0,EIG-0|10|5|3|1,0,
-1294.5478951552877,-0.6079116369557703,-1.4807015435675444,100,3,1,0,0.020004987716674805,0.8737382888793945,0,EIG-0|10|5|3|1,0,
-1294.1910545911296,-0.5087678595679943,-3.3768340806885657,100,13,1,0,0.016128063201904297,0.8913860321044922,0,EIG-0|10|5|3|1,0,
-1293.7237609092635,-0.5235609907180173,-2.8842736637154394,100,10,1,0,0.017002105712890625,0.9099082946777344,0,EIG-0|10|5|3|1,0,
-1293.339206353827,-0.47187117094687603,-1.199834368256924,100,3,1,0,0.01790904998779297,0.9293379783630371,0,EIG-0|10|5|3|1,0,
-1292.9843276801896,-0.45903361312702207,-1.160461886475409,100,3,1,0,0.015761852264404297,0.9466180801391602,0,EIG-0|10|5|3|1,0,
-1292.7734956338602,-0.383584066769147,-1.5884593251731376,100,5,1,0,0.01545095443725586,0.9635970592498779,0,EIG-0|10|5|3|1,0,
-1292.5617536622772,-0.37951186386673846,-0.9891605496623685,100,3,1,0,0.014272928237915039,0.9794161319732666,0,EIG-0|10|5|3|1,0,
-1292.342851262688,-0.477470125370526,-0.477470125370526,100,1,1,0,0.01619696617126465,0.9971370697021484,0,EIG-0|10|5|3|1,0,
-1292.2717908770626,-0.4336304027803016,-1.630959774558313,100,5,1,0,0.0106658935546875,1.009329080581665,0,EIG-0|10|5|3|1,0,
-1292.0744867719527,-0.499694810156551,-2.669202247175249,100,10,1,0,0.016183137893676758,1.027040958404541,0,EIG-0|10|5|3|1,0,
-1291.7017638437924,-0.5188210995467606,-0.5188210995467606,100,1,1,0,0.020702123641967773,1.0492630004882812,0,EIG-0|10|5|3|1,0,
-1291.5877862914388,-0.412758429792685,-1.1287164426207985,100,3,1,0,0.011571168899536133,1.0623672008514404,0,EIG-0|10|5|3|1,0,
-1291.405941713284,-0.45132820504807364,-1.0975943885352812,100,3,1,0,0.01630997657775879,1.080204963684082,0,EIG-0|10|5|3|1,0,
-1291.2172997631842,-0.5123478825040193,-2.661380649407624,100,12,1,0,0.016453027725219727,1.0981862545013428,0,EIG-0|10|5|3|1,0,
-1290.716326066818,-0.5509514375067287,-0.5509514375067287,100,1,1,0,0.02244091033935547,1.122277021408081,0,EIG-0|10|5|3|1,0,
-1290.543828724979,-0.43485454584895117,-1.5797719965950854,100,5,1,0,0.01739192008972168,1.1414859294891357,0,EIG-0|10|5|3|1,0,
-1290.324329761794,-0.45978532447195386,-2.586474001205439,100,13,1,0,0.023867130279541016,1.1672523021697998,0,EIG-0|10|5|3|1,0,
-1290.0018365719648,-0.4456583836074347,-2.1705242678010377,100,10,1,0,0.023442983627319336,1.1925110816955566,0,EIG-0|10|5|3|1,0,
-1289.7628549182846,-0.5004997555342239,-1.0492697099231296,100,3,1,0,0.021924972534179688,1.216095209121704,0,EIG-0|10|5|3|1,0,
-1289.5578683909155,-0.3512137923880329,-0.9404722758116951,94,3,1,0,0.02213907241821289,1.239781141281128,0,EIG-0|10|5|3|1,0,
-1289.4073114472562,-0.47664964630951023,-0.47664964630951023,100,1,1,0,0.020640850067138672,1.2620892524719238,0,EIG-0|10|5|3|1,0,
-1289.2168175842453,-0.49101686594622096,-2.6183618778698197,100,12,1,0,0.019926071166992188,1.2838680744171143,0,EIG-0|10|5|3|1,0,
-1288.7798445223993,-0.49516009638763603,-2.702575852262202,100,13,1,0,0.02709794044494629,1.3128139972686768,0,EIG-0|10|5|3|1,0,
-1287.9317093116924,-0.5782664524353486,-0.5782664524353486,100,1,1,0,0.028305768966674805,1.3428640365600586,0,EIG-0|10|5|3|1,0,
-1287.6145220981568,-0.7296979337859657,-1.7001887974110717,100,3,1,0,0.019855976104736328,1.364332914352417,0,EIG-0|10|5|3|1,0,
-1287.1971907249463,-0.5386655039575122,-2.8758470904585156,100,10,1,0,0.022717952728271484,1.3886702060699463,0,EIG-0|10|5|3|1,0,
-1286.6140447465052,-0.42515266125768797,-2.2667706306248325,100,12,1,0,0.03073406219482422,1.4210350513458252,0,EIG-0|10|5|3|1,0,
-1286.1799116832926,-0.4556954438626902,-1.5908997023304572,100,5,1,0,0.02640700340270996,1.4490349292755127,0,EIG-0|10|5|3|1,0,
-1285.7358937194008,-0.4400300027182564,-1.1294116655079576,100,3,1,0,0.0259549617767334,1.4765820503234863,0,EIG-0|10|5|3|1,0,
-1285.472953106508,-0.48878041941161016,-1.197756512387925,100,3,1,0,0.020917892456054688,1.4990730285644531,0,EIG-0|10|5|3|1,0,
-1285.1104039886673,-0.39140413475008384,-2.1815988430315074,100,10,1,0,0.021383047103881836,1.522017002105713,0,EIG-0|10|5|3|1,0,
-1284.5726254536553,-0.4021484813182377,-2.117319465671679,100,10,1,0,0.026948928833007812,1.550523042678833,0,EIG-0|10|5|3|1,0,
-1283.930639624758,-0.45104369583833687,-1.607080006419715,100,5,1,0,0.034377098083496094,1.5864570140838623,0,EIG-0|10|5|3|1,0,
-1283.3742522020536,-0.3097625901799528,-0.3097625901799528,100,1,1,0,0.025783061981201172,1.6138050556182861,0,EIG-0|10|5|3|1,0,
-1283.1998054654841,-0.3318000926499765,-0.8681382936009427,100,3,1,0,0.014609098434448242,1.630066156387329,0,EIG-0|10|5|3|1,0,
-1282.9127321707224,-0.3225758503293336,-1.9778677295988152,100,12,1,0,0.019118070602416992,1.650895118713379,0,EIG-0|10|5|3|1,0,
-1282.2468751509302,-0.33382748927636074,-1.8809237408431423,100,10,1,0,0.02943706512451172,1.6821541786193848,0,EIG-0|10|5|3|1,0,
-1281.4698995104648,-0.3636188963021111,-2.220542946769331,100,12,1,0,0.038533926010131836,1.722463846206665,0,EIG-0|10|5|3|1,0,
-1280.6336005595203,-0.4167744107235587,-0.4167744107235587,100,1,1,0,0.03171706199645996,1.7560091018676758,0,EIG-0|10|5|3|1,0,
-1280.458624987597,-0.4165518924301347,-0.4165518924301347,100,1,1,0,0.017024993896484375,1.7748289108276367,0,EIG-0|10|5|3|1,0,
-1280.2692515539088,-0.36080832705527405,-0.9362624979349061,100,3,1,0,0.018414020538330078,1.7950100898742676,0,EIG-0|10|5|3|1,0,
-1279.8525923766506,-0.38436770133195974,-1.0471170408305988,100,3,1,0,0.02523493766784668,1.8220252990722656,0,EIG-0|10|5|3|1,0,
-1279.6679155401155,-0.3117918055152706,-1.3212440295275747,100,5,1,0,0.01763010025024414,1.841454029083252,0,EIG-0|10|5|3|1,0,
-1279.1078625946477,-0.3878468359824041,-2.179450762210481,100,11,1,0,0.02929091453552246,1.8725359439849854,0,EIG-0|10|5|3|1,0,
-1278.3420624339083,-0.4195385565391082,-0.4195385565391082,100,1,1,0,0.0313260555267334,1.9054460525512695,0,EIG-0|10|5|3|1,0,
-1278.149057738131,-0.4246630068010318,-0.4246630068010318,100,1,1,0,0.015362024307250977,1.92262601852417,0,EIG-0|10|5|3|1,0,
-1278.0186876795412,-0.41356049602269673,-2.406257412773554,100,12,1,0,0.02080702781677246,1.9452929496765137,0,EIG-0|10|5|3|1,0,
-1277.5263570660184,-0.5063902974175496,-1.1877468731026126,100,3,1,0,0.03127717971801758,1.9783861637115479,0,EIG-0|10|5|3|1,0,
-1277.1540368082353,-0.4262830984725276,-2.5023316353011973,100,13,1,0,0.02868485450744629,2.00883412361145,0,EIG-0|10|5|3|1,0,
-1276.6334519123254,-0.3781000977195765,-2.4290514468194595,100,13,1,0,0.03809785842895508,2.048738956451416,0,EIG-0|10|5|3|1,0,
-1276.0141672415295,-0.47243309700241265,-1.078998785198548,100,3,1,0,0.04362893104553223,2.0941390991210938,0,EIG-0|10|5|3|1,0,
-1275.739049355251,-0.37078214204584686,-0.37078214204584686,100,1,1,0,0.026710987091064453,2.1226742267608643,0,EIG-0|10|5|3|1,0,
-1275.6186894844825,-0.38297305600796094,-1.0096195904201735,100,3,1,0,0.020628929138183594,2.145108938217163,0,EIG-0|10|5|3|1,0,
-1275.4413860750492,-0.46018660285484125,-0.46018660285484125,100,1,1,0,0.022921085357666016,2.1698081493377686,0,EIG-0|10|5|3|1,0,
-1275.2805998573338,-0.39556407792737613,-0.39556407792737613,100,1,1,0,0.02213597297668457,2.1935629844665527,0,EIG-0|10|5|3|1,0,
-1275.1090144063069,-0.4022327548024804,-1.0131967901076084,100,3,1,0,0.022633790969848633,2.2181012630462646,0,EIG-0|10|5|3|1,0,
-1274.8477829044555,-0.34786082516155253,-0.8991553248309405,100,3,1,0,0.030427932739257812,2.250314950942993,0,EIG-0|10|5|3|1,0,
-1274.6104722799494,-0.3723296110634794,-1.0130172533318687,100,3,1,0,0.030572891235351562,2.2827341556549072,0,EIG-0|10|5|3|1,0,
-1274.3866826340297,-0.36529848846782004,-1.7903930239911032,100,10,1,0,0.03301405906677246,2.317556142807007,0,EIG-0|10|5|3|1,0,
-1274.0629689165062,-0.41561371233293215,-0.41561371233293215,100,1,1,0,0.04330587387084961,2.3626952171325684,0,EIG-0|10|5|3|1,0,
-1273.9939859719377,-0.3151853267104709,-1.8738267065573224,100,10,1,0,0.021650075912475586,2.386154890060425,0,EIG-0|10|5|3|1,0,
-1273.6600957910955,-0.35419438806961157,-1.9833876862553215,94,13,1,0,0.035575151443481445,2.4235870838165283,0,EIG-0|10|5|3|1,0,
-1273.372915683606,-0.3827442794544734,-1.012028955428631,100,3,1,0,0.0293271541595459,2.4547131061553955,0,EIG-0|10|5|3|1,0,
-1273.0909640788243,-0.41131369809313423,-1.351858806255235,100,5,1,0,0.03276681900024414,2.489098310470581,0,EIG-0|10|5|3|1,0,
-1272.8320994028918,-0.30382053156545613,-1.1854662827243494,100,5,1,0,0.02832794189453125,2.519243001937866,0,EIG-0|10|5|3|1,0,
-1272.6071990822347,-0.2906431621718629,-1.7373715101082516,100,13,1,0,0.0262148380279541,2.5472822189331055,0,EIG-0|10|5|3|1,0,
-1272.229481680835,-0.3956529228790303,-2.0347708053455764,100,10,1,0,0.03732013702392578,2.5863919258117676,0,EIG-0|10|5|3|1,0,
-1271.8791488075265,-0.3897385970225035,-0.9602460644863247,100,3,1,0,0.038548946380615234,2.6267340183258057,0,EIG-0|10|5|3|1,0,
-1271.6721888593443,-0.3919013390688155,-1.4448989616289056,100,5,1,0,0.027187108993530273,2.6557211875915527,0,EIG-0|10|5|3|1,0,
-1271.3983341991054,-0.34106969074214705,-2.0180204122207237,100,12,1,0,0.02865910530090332,2.6861460208892822,0,EIG-0|10|5|3|1,0,
-1271.0423229050175,-0.3066748344229365,-0.7668180193343178,100,3,1,0,0.042487144470214844,2.7304182052612305,0,EIG-0|10|5|3|1,0,
-1270.7000649992688,-0.3157988471199,-0.8399967087829966,100,3,1,0,0.031091928482055664,2.7633042335510254,0,EIG-0|10|5|3|1,0,
-1270.4740242059206,-0.32945768128217656,-0.893195501508307,100,3,1,0,0.028955936431884766,2.7940211296081543,0,EIG-0|10|5|3|1,0,
-1270.2856608866373,-0.3225190482303081,-1.7727068734225073,100,13,1,0,0.029062986373901367,2.824693202972412,0,EIG-0|10|5|3|1,0,
-1269.9376974215772,-0.3379486425029986,-1.3385444351632894,100,5,1,0,0.040405988693237305,2.866903066635132,0,EIG-0|10|5|3|1,0,
-1269.6294423896857,-0.35245500193105006,-1.8298942100696751,100,10,1,0,0.03881716728210449,2.9074878692626953,0,EIG-0|10|5|3|1,0,
-1269.3447016193793,-0.2971205686676123,-1.8106882484967046,100,10,1,0,0.031358957290649414,2.940681219100952,0,EIG-0|10|5|3|1,0,
-1269.0321330121385,-0.3660839403347858,-0.9442021209680076,100,3,1,0,0.041404008865356445,2.9839730262756348,0,EIG-0|10|5|3|1,0,
-1268.8448926113704,-0.3543895923298376,-1.3227495413490393,100,5,1,0,0.030646085739135742,3.016439914703369,0,EIG-0|10|5|3|1,0,
-1268.6400392473452,-0.38335958138104076,-2.0219377848229056,100,10,1,0,0.03991508483886719,3.0581910610198975,0,EIG-0|10|5|3|1,0,
-1268.2723070085278,-0.33937149372576536,-1.2836110075667733,100,5,1,0,0.04179501533508301,3.1017940044403076,0,EIG-0|10|5|3|1,0,
-1268.1041705463147,-0.2723747887689025,-1.5613599624795493,100,10,1,0,0.03417706489562988,3.1377620697021484,0,EIG-0|10|5|3|1,0,
-1267.817919099825,-0.2945262819622848,-0.8101915880709737,100,3,1,0,0.0370481014251709,3.1765952110290527,0,EIG-0|10|5|3|1,0,
-1267.6511755296751,-0.3382099388053634,-1.2447135631499022,100,5,1,0,0.03345894813537598,3.211683988571167,0,EIG-0|10|5|3|1,0,
-1267.4274041977405,-0.3764962758682132,-1.3897076570271227,100,5,1,0,0.0395810604095459,3.253040075302124,0,EIG-0|10|5|3|1,0,
-1267.204741938773,-0.3940141634268842,-0.3940141634268842,100,1,1,0,0.04102611541748047,3.2958881855010986,0,EIG-0|10|5|3|1,0,
-1267.0840883409794,-0.32699502178659556,-2.1237791271543864,100,14,1,0,0.03137397766113281,3.329111099243164,0,EIG-0|10|5|3|1,0,
-1266.8130334121138,-0.3166890211586,-1.707691385107196,100,10,1,0,0.04061293601989746,3.371549129486084,0,EIG-0|10|5|3|1,0,
-1266.5844250674916,-0.3700410058320368,-0.3700410058320368,100,1,1,0,0.03987693786621094,3.413257122039795,0,EIG-0|10|5|3|1,0,
-1266.5130077197587,-0.2836621659831836,-0.2836621659831836,100,1,1,0,0.02232813835144043,3.4374210834503174,0,EIG-0|10|5|3|1,0,
-1266.4474856579877,-0.30111398061861766,-0.30111398061861766,100,1,1,0,0.023183822631835938,3.4623970985412598,0,EIG-0|10|5|3|1,0,
-1266.4034862471617,-0.2720603351008601,-1.1067627755900538,100,5,1,0,0.02367997169494629,3.487898111343384,0,EIG-0|10|5|3|1,0,
-1266.157607136831,-0.3288763075485028,-1.9789942860562044,100,10,1,0,0.041665077209472656,3.531351089477539,0,EIG-0|10|5|3|1,0,
-1265.9258107827095,-0.3039674802655691,-0.3039674802655691,100,1,1,0,0.04532289505004883,3.5783421993255615,0,EIG-0|10|5|3|1,0,
-1265.8081401035458,-0.28130242605706995,-0.7846198173444613,100,3,1,0,0.0361180305480957,3.616302013397217,0,EIG-0|10|5|3|1,0,
-1265.6350313186435,-0.2922348782304157,-1.8194771249679174,100,13,1,0,0.04593300819396973,3.664055109024048,0,EIG-0|10|5|3|1,0,
-1265.403545980805,-0.2418112146703081,-0.6651884065446837,100,3,1,0,0.04697918891906738,3.7129619121551514,0,EIG-0|10|5|3|1,0,
-1265.293719927484,-0.2689162409922502,-1.5023833702784855,100,10,1,0,0.03954911231994629,3.754406213760376,0,EIG-0|10|5|3|1,0,
-1265.1140794225896,-0.32248621179738424,-0.32248621179738424,100,1,1,0,0.046112060546875,3.8024611473083496,0,EIG-0|10|5|3|1,0,
-1265.0370126574949,-0.2683391131252911,-1.6640886442914324,100,13,1,0,0.03244900703430176,3.836820125579834,0,EIG-0|10|5|3|1,0,
-1264.8458261652106,-0.2765797632010223,-0.7369569990310563,100,3,1,0,0.048959970474243164,3.8877322673797607,0,EIG-0|10|5|3|1,0,
-1264.7101560489025,-0.34001272380966296,-1.2619682877982623,100,5,1,0,0.044888973236083984,3.9344570636749268,0,EIG-0|10|5|3|1,0,
-1264.5670930833871,-0.301561547322895,-0.301561547322895,100,1,1,0,0.03673100471496582,3.97302508354187,0,EIG-0|10|5|3|1,0,
-1264.491279376785,-0.32181673358294643,-0.784492001149402,100,3,1,0,0.025238990783691406,3.999864101409912,0,EIG-0|10|5|3|1,0,
-1264.3627840866725,-0.29879921372734125,-1.7497665383319903,100,10,1,0,0.03746914863586426,4.039186239242554,0,EIG-0|10|5|3|1,0,
-1264.2168240831368,-0.2657783384668781,-1.6688538321246782,100,10,1,0,0.05195212364196777,4.093087911605835,0,EIG-0|10|5|3|1,0,
-1263.9942490716076,-0.2949714022646297,-0.2949714022646297,100,1,1,0,0.04847407341003418,4.143525123596191,0,EIG-0|10|5|3|1,0,
-1263.9154443101738,-0.26755620744696507,-1.8281277245273342,100,13,1,0,0.034317970275878906,4.179738998413086,0,EIG-0|10|5|3|1,0,
-1263.733096209361,-0.3094103728720526,-1.7397406807914226,100,10,1,0,0.04743194580078125,4.2289111614227295,0,EIG-0|10|5|3|1,0,
