lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-49972.0,-4.64395574504308,-22.554317231824022,100,5,1,0,0.4017190933227539,0.502730131149292,0,EIG-0|50|20|10|5|1,0,0.8307700157165527
-49972.0,-5.527398070869088,-91.2146142402934,100,20,1,0,0.2895369529724121,0.8856039047241211,0,EIG-0|50|20|10|5|1,0,
-49972.0,-5.972265867470409,-102.95059412942857,100,20,1,0,1.1253349781036377,2.10138201713562,0,EIG-0|50|20|10|5|1,0,
-49972.0,-6.542216724485276,-31.23468830033004,100,5,1,0,1.685241937637329,3.8804540634155273,0,EIG-0|50|20|10|5|1,0,
-49972.0,-6.486153014612851,-110.25622853983522,100,20,1,0,1.2384541034698486,5.212751865386963,0,EIG-0|50|20|10|5|1,0,
-49972.0,-6.607194050120026,-239.81623866993272,100,50,1,0,1.955505132675171,7.260043144226074,0,EIG-0|50|20|10|5|1,0,
-49972.0,-7.116545240141489,-121.66297586684395,100,20,1,0,4.1576759815216064,11.508072137832642,0,EIG-0|50|20|10|5|1,0,
-49972.0,-7.275561469243615,-65.90170176756592,100,10,1,0,2.6251659393310547,14.22449803352356,0,EIG-0|50|20|10|5|1,0,
-49972.0,-7.407688787711054,-382.7493833070678,100,123,1,0,2.4720911979675293,16.789819955825806,0,EIG-0|50|20|10|5|1,0,
-48610.691919349796,-7.032145761705066,-65.68445771070476,100,10,1,0,16.711650133132935,33.59315490722656,0,EIG-0|50|20|10|5|1,0,
-48060.45683393512,-7.1612920198836285,-123.90165279184129,100,20,1,0,5.550516128540039,39.23651099205017,0,EIG-0|50|20|10|5|1,0,
-47093.92027460559,-7.252459668825359,-66.61093735555464,100,10,1,0,11.985070943832397,51.31310296058655,0,EIG-0|50|20|10|5|1,0,
-46499.85662002979,-7.161649550424887,-255.94486322968461,100,50,1,0,8.5342378616333,59.94453001022339,0,EIG-0|50|20|10|5|1,0,
-44611.57279177364,-7.1342034811432296,-380.316576271338,100,121,1,0,18.144893884658813,78.18166303634644,0,EIG-0|50|20|10|5|1,0,
-41912.265870543866,-7.2881041228291865,-35.099356133589716,100,5,1,0,28.88203001022339,107.15642309188843,0,EIG-0|50|20|10|5|1,0,
-41574.73849465428,-7.153937586408193,-122.90918601514217,100,20,1,0,7.06468391418457,114.32399296760559,0,EIG-0|50|20|10|5|1,0,
-40659.76213312059,-7.1517308305786695,-34.359389512149484,100,5,1,0,14.495296955108643,128.92053890228271,0,EIG-0|50|20|10|5|1,0,
-40380.68348022414,-7.133765153861344,-376.9479975030405,100,122,1,0,8.360254049301147,137.38316082954407,0,EIG-0|50|20|10|5|1,0,
-38301.12262707133,-7.023870913444558,-253.57808710660612,100,50,1,0,28.463183164596558,165.94004487991333,0,EIG-0|50|20|10|5|1,0,
-36899.136769651246,-7.076113969956427,-250.9181341259923,100,50,1,0,25.443464040756226,191.47670698165894,0,EIG-0|50|20|10|5|1,0,
-35710.6924372131,-7.19319012120795,-7.19319012120795,100,1,1,0,22.91935706138611,214.48808598518372,0,EIG-0|50|20|10|5|1,0,
-35666.31063153724,-7.020333649589432,-7.020333649589432,100,1,1,0,4.529383182525635,219.11384415626526,0,EIG-0|50|20|10|5|1,0,
-35622.142041535684,-6.8025478824935135,-63.55705881103846,100,10,1,0,4.940051078796387,224.14806699752808,0,EIG-0|50|20|10|5|1,0,
-35317.45917795637,-7.00377375895467,-362.385344107781,100,121,1,0,13.884221076965332,238.12527704238892,0,EIG-0|50|20|10|5|1,0,
-34077.36124102444,-6.763347028480383,-355.1311658410553,100,119,1,0,26.722307920455933,264.94698190689087,0,EIG-0|50|20|10|5|1,0,
-32973.97390391952,-6.767622960170219,-32.49871104384129,100,5,1,0,28.26586604118347,293.3114929199219,0,EIG-0|50|20|10|5|1,0,
-32848.90433781585,-6.701134178641448,-32.13591647420096,100,5,1,0,11.354943037033081,304.760085105896,0,EIG-0|50|20|10|5|1,0,
-32731.308480514974,-6.607509696360104,-341.64563326321496,100,119,1,0,9.6787748336792,314.5311110019684,0,EIG-0|50|20|10|5|1,0,
-31949.848807126746,-6.633858512300075,-60.403456732870595,100,10,1,0,27.55702805519104,342.18380093574524,0,EIG-0|50|20|10|5|1,0,
-31775.76396522977,-6.5821587728247835,-110.88336711911856,100,20,1,0,15.133340120315552,357.41065096855164,0,EIG-0|50|20|10|5|1,0,
-31521.67167218275,-6.505123249186731,-58.62512529133152,100,10,1,0,15.751202821731567,373.25749111175537,0,EIG-0|50|20|10|5|1,0,
-31381.041681424562,-6.343941626868143,-6.343941626868143,100,1,1,0,14.537416934967041,387.8884701728821,0,EIG-0|50|20|10|5|1,0,
-31364.14745091301,-6.32342146437651,-30.1843072553582,100,5,1,0,5.912670850753784,393.8950250148773,0,EIG-0|50|20|10|5|1,0,
-31293.782243609814,-6.253032898281653,-30.34275802675538,100,5,1,0,11.442308902740479,405.43307399749756,0,EIG-0|50|20|10|5|1,0,
-31225.298342217167,-6.286769362079129,-220.927244936074,100,50,1,0,10.317292928695679,415.84666299819946,0,EIG-0|50|20|10|5|1,0,
-30860.76339103699,-6.165712411183097,-313.74405112373273,100,119,1,0,27.351226091384888,443.2971830368042,0,EIG-0|50|20|10|5|1,0,
-30425.756600454093,-6.274930654667816,-103.20456609663067,100,20,1,0,29.87702178955078,473.2770838737488,0,EIG-0|50|20|10|5|1,0,
-30260.725579791142,-6.280165412107131,-29.01723534444435,100,5,1,0,20.784729957580566,494.1566128730774,0,EIG-0|50|20|10|5|1,0,
-30211.56673666898,-5.970738472862052,-5.970738472862052,100,1,1,0,11.5396089553833,505.7882151603699,0,EIG-0|50|20|10|5|1,0,
-30201.473858472982,-5.958727721882812,-299.09142347491303,100,119,1,0,5.922756910324097,511.80885314941406,0,EIG-0|50|20|10|5|1,0,
-29895.228783432714,-6.149285770984716,-6.149285770984716,100,1,1,0,40.06869387626648,551.9862170219421,0,EIG-0|50|20|10|5|1,0,
-29883.73148744008,-6.21687381447935,-201.6439506176872,100,50,1,0,6.330165863037109,558.422749042511,0,EIG-0|50|20|10|5|1,0,
-29654.445718238247,-6.004623651446092,-6.004623651446092,100,1,1,0,28.92472505569458,587.4416449069977,0,EIG-0|50|20|10|5|1,0,
-29642.8936506607,-5.9340364208248895,-28.440712240551836,100,5,1,0,6.566688060760498,594.1030099391937,0,EIG-0|50|20|10|5|1,0,
-29600.87575004849,-5.965301530625279,-53.352182125802145,100,10,1,0,13.659083127975464,607.8690719604492,0,EIG-0|50|20|10|5|1,0,
-29534.5668994765,-5.684854765763688,-52.442358843132084,100,10,1,0,19.330116987228394,627.3029689788818,0,EIG-0|50|20|10|5|1,0,
-29469.161648064535,-6.007647497975257,-54.0632071090579,100,10,1,0,17.791049003601074,645.1889870166779,0,EIG-0|50|20|10|5|1,0,
-29412.67846029485,-5.772194175570783,-97.89399335959587,100,20,1,0,15.069754123687744,660.35142993927,0,EIG-0|50|20|10|5|1,0,
-29319.645676879176,-5.928599195084442,-28.051217086142984,100,5,1,0,23.745928049087524,684.1896719932556,0,EIG-0|50|20|10|5|1,0,
-29285.594088157966,-5.8182160199507,-286.1582886884763,100,118,1,0,13.5254487991333,697.8070139884949,0,EIG-0|50|20|10|5|1,0,
-29092.93608669094,-6.060971285789561,-194.65611227909397,100,50,1,0,36.22417998313904,734.123694896698,0,EIG-0|50|20|10|5|1,0,
-28935.446820903286,-5.693059444465147,-51.99573870792616,100,10,1,0,34.212604999542236,768.4413290023804,0,EIG-0|50|20|10|5|1,0,
-28882.510010018843,-5.556272448681489,-51.14283956255442,100,10,1,0,25.514245986938477,794.0645220279694,0,EIG-0|50|20|10|5|1,0,
-28836.114390892155,-5.730687935179903,-26.9037711741109,100,5,1,0,21.027863025665283,815.1906781196594,0,EIG-0|50|20|10|5|1,0,
-28809.90430078827,-5.56522678933375,-275.4906018544958,100,118,1,0,16.772182941436768,832.0658340454102,0,EIG-0|50|20|10|5|1,0,
-28647.486770488053,-5.612854970843016,-26.819090173329037,100,5,1,0,42.398890018463135,874.5623610019684,0,EIG-0|50|20|10|5|1,0,
-28618.860022029236,-5.635705312864601,-50.57961388840465,100,10,1,0,18.08229112625122,892.7369780540466,0,EIG-0|50|20|10|5|1,0,
-28574.853914519535,-5.440634722740516,-274.65078696166535,100,117,1,0,24.030926942825317,916.8632800579071,0,EIG-0|50|20|10|5|1,0,
-28431.567752746436,-10.632487103371144,-31.89649427823614,100,5,1,0,40.09532690048218,957.0593109130859,0,EIG-0|50|20|10|5|1,0,
-28411.749525181192,-5.359826296056988,-270.80485602521617,100,116,1,0,16.532135009765625,973.698539018631,0,EIG-0|50|20|10|5|1,0,
-28271.747948200544,-5.456144438951699,-91.72789757809946,100,20,1,0,45.94299793243408,1019.7360889911652,0,EIG-0|50|20|10|5|1,0,
-28208.590197553644,-5.425787324799673,-91.29099421608097,100,20,1,0,26.202744007110596,1046.0338377952576,0,EIG-0|50|20|10|5|1,0,
-28146.36577473179,-5.385169886072177,-5.385169886072177,100,1,1,0,32.326821088790894,1078.4563641548157,0,EIG-0|50|20|10|5|1,0,
-28141.874557971176,-5.411539917411345,-265.6539019537776,100,116,1,0,8.13023591041565,1086.6801409721375,0,EIG-0|50|20|10|5|1,0,
-28026.26607595455,-6.664151382418609,-93.19185446367952,100,20,1,0,48.30227303504944,1135.0797629356384,0,EIG-0|50|20|10|5|1,0,
-27971.5166859379,-5.625039287558225,-91.99287014336608,100,20,1,0,32.85469317436218,1168.0285060405731,0,EIG-0|50|20|10|5|1,0,
-27918.127709773413,-5.506378169092901,-91.6463614903791,100,20,1,0,35.4794819355011,1203.6102468967438,0,EIG-0|50|20|10|5|1,0,
-27869.06467434092,-5.424301623839906,-91.4398069771791,100,20,1,0,34.80613303184509,1238.5244870185852,0,EIG-0|50|20|10|5|1,0,
-27822.394888569313,-5.413189201394768,-5.413189201394768,99,1,1,0,34.847102880477905,1273.473079919815,0,EIG-0|50|20|10|5|1,0,
-27818.44252745822,-5.305731609565504,-185.83724836587155,100,50,1,0,9.417649984359741,1282.9889450073242,0,EIG-0|50|20|10|5|1,0,
-27741.87761486665,-5.346729222127116,-90.09209767444003,100,20,1,0,44.36622095108032,1327.4623608589172,0,EIG-0|50|20|10|5|1,0,
-27693.782461923853,-5.568995914298628,-91.4450579645968,100,20,1,0,34.29714512825012,1361.8588509559631,0,EIG-0|50|20|10|5|1,0,
-27648.792600786557,-5.466342735371675,-269.0353695060088,100,118,1,0,37.279195070266724,1399.2349789142609,0,EIG-0|50|20|10|5|1,0,
-27559.867920348624,-8.036242769330805,-28.864135453684405,100,5,1,0,55.7769341468811,1455.1074390411377,0,EIG-0|50|20|10|5|1,0,
-27548.56402459611,-5.335088774868045,-185.28346399158073,100,50,1,0,21.338786840438843,1476.54350399971,0,EIG-0|50|20|10|5|1,0,
-27483.967906850132,-5.609030582389933,-25.97828636209907,100,5,1,0,51.407879114151,1528.0546770095825,0,EIG-0|50|20|10|5|1,0,
-27469.89932947455,-5.377644153769679,-25.662589034278646,100,5,1,0,22.965367078781128,1551.1165549755096,0,EIG-0|50|20|10|5|1,0,
-27457.459948697575,-5.308641922872388,-48.55412289036307,100,10,1,0,20.2201189994812,1571.4366319179535,0,EIG-0|50|20|10|5|1,0,
-27436.108919454906,-5.578981588222924,-5.578981588222924,100,1,1,0,27.372424840927124,1598.9068350791931,0,EIG-0|50|20|10|5|1,0,
-27433.126765080182,-5.32774478415762,-90.2562468893581,100,20,1,0,10.780765056610107,1609.7843868732452,0,EIG-0|50|20|10|5|1,0,
-27399.246301265805,-5.337184117364177,-184.810201664068,100,50,1,0,42.668330907821655,1652.5465381145477,0,EIG-0|50|20|10|5|1,0,
-27341.264921175934,-5.420370957284496,-91.66102086933759,100,20,1,0,47.62707996368408,1700.2686970233917,0,EIG-0|50|20|10|5|1,0,
-27305.30126744169,-5.258106362165132,-5.258106362165132,100,1,1,0,36.26445198059082,1736.629331111908,0,EIG-0|50|20|10|5|1,0,
-27302.78884264733,-5.211603467534054,-267.2304722733819,100,117,1,0,12.476232051849365,1749.1997919082642,0,EIG-0|50|20|10|5|1,0,
-27236.34052268399,-6.413139360969398,-6.413139360969398,100,1,1,0,64.64666295051575,1813.9406599998474,0,EIG-0|50|20|10|5|1,0,
