lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-7.9838320732018015,-0.6941573880706974,-0.6941573880706974,0,1,1,0,182.82167792320251,183.7256190776825,0,EIG-1,0,6.1933488845825195
-7.976078375328556,-0.5864988902345023,-0.5864988902345023,0,1,1,0,172.46316003799438,357.0803282260895,0,EIG-1,0,
-7.971719066445386,-0.7419772503663338,-0.7419772503663338,0,1,1,0,154.44919681549072,512.3943250179291,0,EIG-1,0,
-7.958282308256051,-0.6993130259709368,-0.6993130259709368,0,1,1,0,111.97806096076965,625.2514269351959,0,EIG-1,0,
-7.925425007976477,-0.3516869757389102,-0.3516869757389102,0,1,1,0,151.68496704101562,777.7996001243591,0,EIG-1,0,
-7.924233653238294,-0.5187140810701437,-0.5187140810701437,0,1,1,0,155.3698649406433,934.040892124176,0,EIG-1,0,
-7.885990563897988,-0.43670013601033547,-0.43670013601033547,0,1,1,0,112.61978793144226,1047.5234191417694,0,EIG-1,0,
-7.852467140425461,-0.46202342261074186,-0.46202342261074186,0,1,1,0,111.49575996398926,1159.8861181735992,0,EIG-1,0,
-7.825617067968575,-0.6004732840321907,-0.6004732840321907,0,1,1,0,138.02194619178772,1298.7708880901337,0,EIG-1,0,
-7.70418287297448,-0.3186680709607805,-0.3186680709607805,0,1,1,0,108.93522500991821,1408.5708918571472,0,EIG-1,0,
-7.654686390289014,-0.669317102366608,-0.669317102366608,0,1,1,0,45.225078105926514,1454.6617441177368,0,EIG-1,0,
-7.636711280030515,-0.4512746369433678,-0.4512746369433678,0,1,1,0,65.0127170085907,1520.5352680683136,0,EIG-1,0,
-7.529775708096499,-0.2561060414567625,-0.2561060414567625,1,1,1,0,71.92400097846985,1593.3281400203705,0,EIG-1,0,
-7.438315236151174,-0.22643558294566737,-0.22643558294566737,1,1,1,0,179.29113602638245,1773.482547044754,0,EIG-1,0,
-7.372954499999279,-0.22065607021114328,-0.22065607021114328,1,1,1,0,148.89672303199768,1923.242369890213,0,EIG-1,0,
