lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-1971.25,-1.9374307270807294,-12.379014689198502,100,14,1,0,0.006877899169921875,0.008474111557006836,0,EIG-0,0,0.011179924011230469
-1785.1860468879756,-1.9496975053352494,-13.076605885804646,100,14,1,0,0.007436037063598633,0.017544984817504883,0,EIG-0,0.21077762993495577,
-1590.809875692947,-2.0232895192323728,-12.036993454840625,100,13,1,0,0.004954099655151367,0.024113893508911133,0,EIG-0,0.4309715363583687,
-1441.6654693021433,-1.7737175689445246,-11.863963852328185,100,13,1,0,0.006439924240112305,0.03228306770324707,0,EIG-0,0.5999258339067093,
-1361.507381676085,-1.512085589691941,-10.007953237419786,100,12,1,0,0.007853031158447266,0.04200601577758789,0,EIG-0,0.6907308041728558,
-1336.1543205138341,-1.7184996133756172,-8.04876621856756,94,11,1,0,0.00498199462890625,0.048879146575927734,0,EIG-0,0.7194513492004992,
-1318.9135619701683,-1.7155874967253053,-7.119212205386198,88,10,1,0,0.005416154861450195,0.05614900588989258,0,EIG-0,0.7389820866879846,
-1306.6583197195432,-1.3493038271742661,-6.336945572408181,100,12,1,0,0.005738019943237305,0.06370902061462402,0,EIG-0,0.7528651138550482,
-1296.6886802674087,-1.5041470758946354,-6.340359607684368,94,11,1,0,0.005944967269897461,0.07149004936218262,0,EIG-0,0.7641589563209328,
-1289.0625843815915,-1.3520118663943157,-5.80253763692056,100,11,1,0,0.0071828365325927734,0.08049798011779785,0,EIG-0,0.7727979774187028,
-1282.5583770644016,-0.8974202466815889,-4.4789121401838985,100,13,1,0,0.007830142974853516,0.09017395973205566,0,EIG-0,0.7801660967131342,
-1277.8209192466725,-0.7702516301042114,-3.8456125857798478,94,13,1,0,0.00815892219543457,0.10018706321716309,0,EIG-0,0.7855328005482213,
-1273.3688775186267,-1.0964652032291065,-4.8023517265329,94,12,1,0,0.006528139114379883,0.10855817794799805,0,EIG-0,0.7905761783122315,
-1269.1135895529894,-1.0210763749651603,-4.833936144660223,94,13,1,0,0.0065119266510009766,0.11691117286682129,0,EIG-0,0.7953966687784733,
-1264.2621104664279,-1.0441415850540927,-5.147370428061105,100,13,1,0,0.008749008178710938,0.127485990524292,0,EIG-0,0.8008925385933469,
-1260.3916849535394,-0.804588939340625,-4.456502769022774,100,11,1,0,0.007778167724609375,0.13714909553527832,0,EIG-0,0.805277047805377,
-1254.8297708153907,-0.8671485520568939,-5.0905161504905205,100,13,1,0,0.008922100067138672,0.14793086051940918,0,EIG-0,0.8115777151852369,
-1251.6634788375022,-0.7879611384528616,-4.402963418374078,100,13,1,0,0.010787010192871094,0.16103410720825195,0,EIG-0,0.8151645653387408,
-1248.6353281344448,-0.950137549909937,-4.856400929125542,100,13,1,0,0.009685993194580078,0.17284297943115234,0,EIG-0,0.8185949258013718,
-1246.234095880249,-0.8383280947895373,-4.768726160719047,100,12,1,0,0.007981061935424805,0.1830122470855713,0,EIG-0,0.8213150982743173,
-1240.4446028630696,-0.9891682272649209,-5.442365763890181,100,12,1,0,0.010061025619506836,0.1951601505279541,0,EIG-0,0.8278735723703253,
-1236.5175703083223,-0.8030482279038995,-4.528512785946978,94,12,1,0,0.011315107345581055,0.20871615409851074,0,EIG-0,0.8323222073730906,
-1232.8923202141302,-0.7560604522258036,-4.573351868110654,100,11,1,0,0.010305166244506836,0.22130107879638672,0,EIG-0,0.8364289760942476,
-1230.260833965354,-0.9804943464024144,-4.48844653006499,100,12,1,0,0.009884834289550781,0.2334451675415039,0,EIG-0,0.8394099857172643,
-1227.7826843269474,-0.7050916837486013,-3.4400528788247975,94,12,1,0,0.009024858474731445,0.244704008102417,0,EIG-0,0.842217292015293,
-1226.346740975061,-0.6644908890512529,-3.3961317007326173,94,11,1,0,0.0069561004638671875,0.25365614891052246,0,EIG-0,0.843843962476547,
-1224.591541933516,-0.6432775707200863,-3.2106800600480496,100,11,1,0,0.00783395767211914,0.26317405700683594,0,EIG-0,0.8458322933050242,
-1221.7840557053185,-0.7832596039049466,-4.447176754008357,94,12,1,0,0.010442972183227539,0.27564024925231934,0,EIG-0,0.849012679851462,
-1219.2444231721936,-0.7188029548382711,-4.29155359015345,100,12,1,0,0.009576082229614258,0.2869682312011719,0,EIG-0,0.851889635421225,
-1217.15131171143,-0.8196869867018756,-4.266211762611386,100,13,1,0,0.010153055191040039,0.2987971305847168,0,EIG-0,0.8542607613997417,
-1215.250526137393,-0.89876720125131,-4.854480764088011,100,13,1,0,0.009011030197143555,0.3095118999481201,0,EIG-0,0.8564140160823875,
-1213.7353777230069,-0.8057456310545985,-4.098165563480808,100,12,1,0,0.009839057922363281,0.32102203369140625,0,EIG-0,0.8581304119045905,
-1211.8756187690983,-0.7975212252356255,-4.341722770413474,100,12,1,0,0.012193918228149414,0.33487701416015625,0,EIG-0,0.8602371906653273,
-1209.6241060002017,-1.0288248022465516,-4.988609787538029,100,11,1,0,0.014345169067382812,0.3509702682495117,0,EIG-0,0.8627877573777878,
-1208.226785995751,-0.9044593469272083,-4.4507687741170585,100,13,1,0,0.012441873550415039,0.36565518379211426,0,EIG-0,0.8643706744010624,
-1206.7938498258209,-0.8856571763878331,-4.135759916854908,94,10,1,0,0.014326095581054688,0.3825669288635254,0,EIG-0,0.8659939382557442,
-1205.668204786723,-0.7200628832734551,-3.700521363356016,100,12,1,0,0.014964103698730469,0.39991092681884766,0,EIG-0,0.867269095477338,
-1204.515589643853,-0.9092650435295841,-4.63321646655238,100,13,1,0,0.012921810150146484,0.41515398025512695,0,EIG-0,0.8685748050679271,
-1203.2227203899608,-0.757482782720534,-4.23182928093367,94,12,1,0,0.014575004577636719,0.4320032596588135,0,EIG-0,0.8700393978200067,
-1202.2421658801254,-0.680635363142598,-4.207019491160076,100,12,1,0,0.013261079788208008,0.44759297370910645,0,EIG-0,0.8711501930715766,
-1201.1787081020586,-0.6307378380610394,-3.0751008200703662,100,12,1,0,0.013303041458129883,0.4631202220916748,0,EIG-0,0.8723549030986814,
-1200.1360773740143,-0.9369279949438941,-3.6115747679769696,94,12,1,0,0.014724969863891602,0.4797849655151367,0,EIG-0,0.8735360197528148,
-1199.14741744206,-0.7411043490523487,-3.4145300781471435,100,12,1,0,0.01284480094909668,0.4946260452270508,0,EIG-0,0.8746559970175326,
-1198.2995717435344,-0.7603491565275888,-3.5303735153532827,100,12,1,0,0.013509035110473633,0.5099148750305176,0,EIG-0,0.8756164566009006,
-1197.336215498679,-0.6078707341780496,-3.0810706999941924,100,12,1,0,0.013936042785644531,0.5255172252655029,0,EIG-0,0.8767077692526931,
-1196.5220026292327,-0.6700902471533382,-3.182533672599885,100,12,1,0,0.014941930770874023,0.5421111583709717,0,EIG-0,0.8776301287748575,
-1195.3597965929448,-0.7321596135403244,-3.9674419436641686,100,13,1,0,0.015408039093017578,0.5592861175537109,0,EIG-0,0.8789467031554812,
-1194.4178700152656,-1.0252032770960071,-4.3829710389833085,100,11,1,0,0.016479969024658203,0.5779650211334229,0,EIG-0,0.8800137397753923,
-1193.1738616269906,-0.7690428002722226,-3.8870498603877435,100,13,1,0,0.01737499237060547,0.5976462364196777,0,EIG-0,0.8814229817876909,
-1192.2842877780895,-0.8345500827431704,-3.7460399157355404,100,12,1,0,0.01875782012939453,0.618690013885498,0,EIG-0,0.8824307120029605,
-1191.4409985297136,-0.604569791400808,-2.905603169130759,100,13,1,0,0.018360137939453125,0.6395361423492432,0,EIG-0,0.8833860099322444,
-1190.7432871320516,-0.6448096239459518,-3.0762742885726,100,12,1,0,0.017343997955322266,0.6593470573425293,0,EIG-0,0.8841763938422824,
-1190.0144741810227,-0.7491867141389578,-3.247838546168495,94,11,1,0,0.015697956085205078,0.6772830486297607,0,EIG-0,0.8850020103247576,
-1189.1196009240502,-0.7144417820620995,-3.773010008776538,100,11,1,0,0.01687908172607422,0.6960570812225342,0,EIG-0,0.8860157438343497,
-1188.2554146488737,-0.7060651745676308,-3.408222903322248,100,12,1,0,0.0201570987701416,0.7180941104888916,0,EIG-0,0.8869947144079479,
