dataset,matrix,s,n,m,mode,maxit,maxcpu,eigtol,lb,cpu,it,cpu/it,eigmin,status,lb0,cpu0,cpub,cputotal,gc
BOXQP_SMALLEST,spar030-025-3,QP,31,0,LP-EIG-S,-1,7200,1e-06,-607.0000021045331,1.563194751739502,174,0.007473530440494932,-9.930496165723019e-07,1,-614.5,0.003735065460205078,0.010608196258544922,1.5743060111999512,0.9999997192794278
BOXQP_SMALLEST,spar030-025-3,QP,31,0,LP-FROB-S,-1,7200,1e-06,-607.0000024958458,1.7621920108795166,182,0.008179654131878863,-8.397620726815949e-07,1,-614.5,0.0037429332733154297,0.010640144348144531,1.7733502388000488,0.9999996671043998
BOXQP_SMALLEST,spar030-025-3,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-607.0000028009088,1.0001068115234375,127,0.006288152980053518,-9.848219730546962e-07,1,-614.5,0.0039598941802978516,0.012020111083984375,1.0126368999481201,0
BOXQP_SMALLEST,spar030-025-3,QP,31,0,SOC-EIG-1,-1,60,1e-06,-606.9997887132912,60.08861780166626,167,0.35770208393028396,-2.1253386861152644e-06,0,-610.3699866764662,0.25756406784057617,0.012958049774169922,60.10199999809265,0
BOXQP_SMALLEST,spar030-025-3,QP,31,0,SOC-EIG-0,-1,60,1e-06,-606.9999308975446,31.75277280807495,87,0.36311273465211363,-6.775619031463283e-07,1,-610.3699866764662,0.2755138874053955,0.012092113494873047,31.765863180160522,0
BOXQP_SMALLEST,spar030-025-3,QP,31,0,SOC-FROB-0,-1,60,1e-06,-606.9999731760273,21.1121768951416,56,0.3751517619405474,-5.439416669323237e-07,1,-610.3699866764662,0.28931093215942383,0.012257099151611328,21.125128030776978,0
BOXQP_SMALLEST,spar030-050-1,QP,31,0,SDP,-1,7200,1e-06,-1313.9999999997706,1.0201239585876465,1,1.0201239585876465,3.905615727790241e-15,1,-1313.9999999997706,1.0201239585876465,0.16840386390686035,1.1900360584259033,1.0
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-EIG-1,-1,7200,1e-06,-1314.0000050673862,0.38236427307128906,56,0.005265448774610247,-7.787462867878144e-07,1,-1455.5,0.005438327789306641,0.011333703994750977,0.3943202495574951,0.9999999641864624
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-EIG-0,-1,7200,1e-06,-1314.0000020252587,0.2441561222076416,31,0.0063334203535510645,-8.853546759795828e-07,1,-1455.5,0.005843162536621094,0.03086066246032715,0.2755000591278076,0.9999999856855962
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-FROB-0,-1,7200,1e-06,-1314.0000047064966,0.15832972526550293,23,0.005450051763783331,-9.803337196071934e-07,1,-1455.5,0.00541377067565918,0.010591983795166016,0.1693403720855713,0.9999999667369185
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-EIG-S,-1,7200,1e-06,-1314.000020411385,0.35570406913757324,50,0.005625710487365722,-9.060959361482506e-07,1,-1455.5,0.005346059799194336,0.010597944259643555,0.36678338050842285,0.9999998557483073
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-FROB-S,-1,7200,1e-06,-1314.0000185412264,0.3342580795288086,49,0.005293033560928033,-9.600486252950512e-07,1,-1455.5,0.005393028259277344,0.01087808609008789,0.34563517570495605,0.9999998689649766
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-1314.0000056494566,0.19963598251342773,28,0.00566256046295166,-8.920338598038953e-07,1,-1455.5,0.005296945571899414,0.01192021369934082,0.21198391914367676,0
BOXQP_SMALLEST,spar030-050-1,QP,31,0,SOC-EIG-1,-1,60,1e-06,-1313.999669934219,25.723449230194092,85,0.3007411031162038,-7.57054106525328e-07,1,-1455.4987050395516,0.2144021987915039,0.013463973999023438,25.737328052520752,0
BOXQP_SMALLEST,spar030-050-1,QP,31,0,SOC-EIG-0,-1,60,1e-06,-1313.9996990841578,11.769922018051147,34,0.34434742787305045,-4.702528365002921e-07,1,-1455.4987050395516,0.22572803497314453,0.012253999710083008,11.782612085342407,0
BOXQP_SMALLEST,spar030-050-1,QP,31,0,SOC-FROB-0,-1,60,1e-06,-1313.9997568582803,8.49737286567688,25,0.33771303176879885,-6.405255045379073e-07,1,-1455.4987050395516,0.23184895515441895,0.012778997421264648,8.511522054672241,0
BOXQP_SMALLEST,spar030-050-2,QP,31,0,SDP,-1,7200,1e-06,-889.9999862802691,1.793914794921875,1,1.793914794921875,3.1496244355301336e-11,1,-889.9999862802691,1.793914794921875,0.17036008834838867,1.9658541679382324,1.0
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-EIG-1,-1,7200,1e-06,-890.0000260565247,278.2348780632019,2765,0.0974960741901915,-8.301850465955372e-07,1,-1317.5,0.00533294677734375,0.011266946792602539,278.250116109848,0.9999999069561303
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-EIG-0,-1,7200,1e-06,-890.0000241713915,6967.199812889099,10168,0.6789057190309445,-9.550022470168144e-07,1,-1317.5,0.004992961883544922,0.010996103286743164,6967.219623088837,0.9999999113657985
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-FROB-0,-1,7200,1e-06,-890.0000234098723,2532.764263868332,5989,0.41810699304608395,-8.552163471318497e-07,1,-1317.5,0.005179166793823242,0.011107206344604492,2532.781984090805,0.99999991314713
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-EIG-S,-1,7200,1e-06,-890.0000398603926,427.8062689304352,3299,0.12623635253316526,-9.717636162950964e-07,1,-1317.5,0.005238056182861328,0.010833978652954102,427.821115732193,0.999999874666382
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-FROB-S,-1,7200,1e-06,-890.0000255681316,409.0821678638458,3222,0.12347368865483745,-9.99012136182705e-07,1,-1317.5,0.005046844482421875,0.01079702377319336,409.0970067977905,0.9999999080985702
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-890.0000456046654,1081.4266438484192,4420,0.2406930001612702,-9.811798466632662e-07,1,-1317.5,0.004920005798339844,0.0331118106842041,1081.467430114746,0
BOXQP_SMALLEST,spar030-050-2,QP,31,0,SOC-EIG-1,-1,60,1e-06,-914.6487385105988,60.220393896102905,192,0.3117876561979453,-0.23663588961652374,0,-1317.4947728236602,0.23753070831298828,0.012566089630126953,60.23444676399231,0
BOXQP_SMALLEST,spar030-050-2,QP,31,0,SOC-EIG-0,-1,60,1e-06,-921.1964333344724,60.28347182273865,177,0.338620470068549,-0.3709405775003542,0,-1317.4947728236602,0.23813819885253906,0.012243986129760742,60.29692006111145,0
BOXQP_SMALLEST,spar030-050-2,QP,31,0,SOC-FROB-0,-1,60,1e-06,-911.5370026697797,59.991938829422,166,0.3594992103346859,-0.19480421436381185,0,-1317.4947728236602,0.26693201065063477,0.01227712631225586,60.00467300415039,0
BOXQP_SMALLEST,spar030-050-3,QP,31,0,SDP,-1,7200,1e-06,-865.810726433978,1.8031699657440186,1,1.8031699657440186,2.070643005555315e-14,1,-865.810726433978,1.8031699657440186,0.16140222549438477,1.9663898944854736,1.0
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-EIG-1,-1,7200,1e-06,-865.8111114600923,5463.812393903732,13184,0.40712298861551055,-9.848148612498242e-07,1,-1347.5,0.006654977798461914,0.011135101318359375,5463.832272052765,0.9999992006753409
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-EIG-0,-1,7200,1e-06,-868.5583240345262,7201.011024951935,9090,0.7862129960778785,-0.020127129634297032,0,-1347.5,0.006413698196411133,0.011198997497558594,7201.031336069107,0.9942959128398119
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-FROB-0,-1,7200,1e-06,-866.6554281630647,7200.1299929618835,8963,0.7973816181737424,-0.003529984051257352,0,-1347.5,0.006187915802001953,0.011104106903076172,7200.149095058441,0.9982463762939264
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-EIG-S,-1,7200,1e-06,-865.8143225132251,7200.895948886871,12881,0.5517648279403142,-1.2161665448815171e-05,0,-1347.5,0.006094694137573242,0.010902166366577148,7200.917953968048,0.9999925344419225
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-FROB-S,-1,7200,1e-06,-865.8152480207999,7200.5439558029175,12801,0.555359879058559,-1.6294502307231132e-05,0,-1347.5,0.006253957748413086,0.011199951171875,7200.570351839066,0.9999906130630883
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-865.9477042909667,7200.309640884399,10452,0.6828574296892533,-0.0005761005147083185,0,-1347.5,0.0066738128662109375,0.01277017593383789,7200.3304080963135,0
BOXQP_SMALLEST,spar030-050-3,QP,31,0,SOC-EIG-1,-1,60,1e-06,-941.7012680632237,60.16704320907593,209,0.28599270336935967,-0.39934510351546126,0,-1347.4916901214476,0.14667820930480957,0.01251673698425293,60.18018317222595,0
BOXQP_SMALLEST,spar030-050-3,QP,31,0,SOC-EIG-0,-1,60,1e-06,-940.1258985765595,60.25047016143799,198,0.30237604752935543,-0.6574831013853482,0,-1347.4916901214476,0.18250417709350586,0.01250004768371582,60.26350498199463,0
BOXQP_SMALLEST,spar030-050-3,QP,31,0,SOC-FROB-0,-1,60,1e-06,-924.0731273460876,60.298818826675415,199,0.3011011178769059,-0.4142632611459915,0,-1347.4916901214476,0.15513873100280762,0.012314081192016602,60.31154727935791,0
BOXQP_SMALLEST,spar030-075-1,QP,31,0,SDP,-1,7200,1e-06,-1325.167832052713,1.732374906539917,1,1.732374906539917,1.6807416011258444e-11,1,-1325.167832052713,1.732374906539917,0.16231203079223633,1.8971118927001953,1.0
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-EIG-1,-1,7200,1e-06,-1325.1682799705575,1820.963674068451,7549,0.23586394234451494,-9.614166502329602e-07,1,-2313.5,0.008297204971313477,0.01135396957397461,1820.9830572605133,0.9999995467942268
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-EIG-0,-1,7200,1e-06,-1325.279408366345,7200.160765171051,9314,0.7668990709506726,-0.0008134587937069805,0,-2313.5,0.007995128631591797,0.010768890380859375,7200.181682109833,0.9998871064635448
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-FROB-0,-1,7200,1e-06,-1325.1946318223545,7201.121809720993,9254,0.7720400503342832,-0.00011206041379789178,0,-2313.5,0.008427858352661133,0.011333227157592773,7201.145373106003,0.9999728838435997
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-EIG-S,-1,7200,1e-06,-1325.1682502377198,3623.850342273712,10015,0.3557428897052066,-9.715602379847097e-07,1,-2313.5,0.008278131484985352,0.011176824569702148,3623.870067834854,0.9999995768780777
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-FROB-S,-1,7200,1e-06,-1325.1682717244353,3506.7161450386047,9896,0.34831524475890974,-9.517135987907231e-07,1,-2313.5,0.008081912994384766,0.010801076889038086,3506.736732006073,0.9999995551376991
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-1325.1707680290208,7200.316081285477,10760,0.6630241410882943,-1.1101057399194587e-05,0,-2313.5,0.008275270462036133,0.012108802795410156,7200.3381690979,0
BOXQP_SMALLEST,spar030-075-1,QP,31,0,SOC-EIG-1,-1,60,1e-06,-1359.2024793093258,60.270753145217896,193,0.31041195726147586,-0.16352889539388915,0,-2313.49823507062,0.18388986587524414,0.01333308219909668,60.28455185890198,0
