dataset,matrix,s,n,m,mode,maxit,maxcpu,eigtol,lb,cpu,it,cpu/it,eigmin,status,lb0,cpu0,cpub,cputotal,gc
BOXQP_SMALL,spar030-060-2,QP,31,0,LP-EIG-0,-1,1.5028631687164307,1e-06,-1377.1731049826353,0.6331331729888916,71,0.007307905546376403,-9.285277037876395e-07,1,-1637.0,0.006893157958984375,0.011011838912963867,0.6446928977966309,0.9999998898633566
BOXQP_SMALL,spar030-060-2,QP,31,0,LP-EIG-S,-1,1.5028631687164307,1e-06,-1377.173107806458,1.2383477687835693,127,0.008114882341520054,-8.82211983165999e-07,1,-1637.0,0.00701904296875,0.011087179183959961,1.2503840923309326,0.999999878995266
BOXQP_SMALL,spar030-060-2,QP,31,0,LP-EIG-1,-1,1.5028631687164307,1e-06,-1377.1731339351766,1.494349718093872,135,0.00941255180924027,-2.1602806472104463e-06,0,-1637.0,0.00656580924987793,0.01083517074584961,1.5060338973999023,0.9999997784332522
BOXQP_SMALL,spar030-060-2,QP,31,0,SOC-FROB-0,-1,1.5028631687164307,1e-06,-1393.5242060922083,1.531783103942871,6,0.2535431385040283,-0.1399594477407407,0,-1636.997100346801,0.19368815422058105,0.011360883712768555,1.5435690879821777,0.9370684454981073
BOXQP_SMALL,spar030-060-2,QP,31,0,SOC-EIG-1,-1,1.5028631687164307,1e-06,-1565.6495120788488,1.569467306137085,7,0.22242355346679688,-1.8791463666765036,0,-1636.997100346801,0.20084309577941895,0.011844635009765625,1.5817327499389648,0.2745996585491685
BOXQP_SMALL,spar030-060-3,QP,31,0,SDP,-1,-1.0,1e-06,-1298.2088045639143,1.8341729640960693,1,1.8341729640960693,7.082710640852788e-11,1,-1298.2088045639143,1.8341729640960693,0.16272306442260742,1.998473882675171,1.0
BOXQP_SMALL,spar030-060-3,QP,31,0,LP-FROB-0,-1,1.998473882675171,1e-06,-1330.992776428496,1.9889552593231201,136,0.012649089097976685,-0.20590325716831026,0,-1966.0,0.008022069931030273,0.011382818222045898,2.0021681785583496,0.9509068521887701
BOXQP_SMALL,spar030-060-3,QP,31,0,LP-EIG-0,-1,1.998473882675171,1e-06,-1348.6960339279835,2.0059051513671875,129,0.013581065244452899,-0.3399154894239957,0,-1966.0,0.007544040679931641,0.010975122451782227,2.0177297592163086,0.9243966831112536
BOXQP_SMALL,spar030-060-3,QP,31,0,LP-EIG-S,-1,1.998473882675171,1e-06,-1334.7371193979432,2.013904333114624,150,0.011565906206766764,-0.25499867305777296,0,-1966.0,0.0070400238037109375,0.010759830474853516,2.0257620811462402,0.9452997956791346
BOXQP_SMALL,spar030-060-3,QP,31,0,LP-EIG-1,-1,1.998473882675171,1e-06,-1336.766512969953,1.9946801662445068,149,0.011379339550965584,-0.2095188998624578,0,-1966.0,0.0071561336517333984,0.01101994514465332,2.0072498321533203,0.9422608314252189
BOXQP_SMALL,spar030-060-3,QP,31,0,SOC-FROB-0,-1,1.998473882675171,1e-06,-1417.634053102266,2.151198148727417,9,0.2372254795498318,-0.7653770664700325,0,-1965.9985602665206,0.1672201156616211,0.011842012405395508,2.163482189178467,0.8211634013272635
BOXQP_SMALL,spar030-060-3,QP,31,0,SOC-EIG-1,-1,1.998473882675171,1e-06,-1671.5930294551185,2.1216182708740234,10,0.21040644645690917,-2.3160174744326896,0,-1965.9985602665206,0.1632380485534668,0.011455059051513672,2.1334972381591797,0.440865599235866
BOXQP_SMALL,spar030-070-1,QP,31,0,SDP,-1,-1.0,1e-06,-673.9969089215933,1.877242088317871,1,1.877242088317871,4.402594418239481e-14,1,-673.9969089215933,1.877242088317871,0.16277718544006348,2.041627883911133,1.0
BOXQP_SMALL,spar030-070-1,QP,31,0,LP-FROB-0,-1,2.041627883911133,1e-06,-870.0689527694234,2.050564765930176,110,0.0163594744422219,-1.1069555375129048,0,-1525.5,0.007496833801269531,0.011347055435180664,2.0634989738464355,0.7697341960326769
BOXQP_SMALL,spar030-070-1,QP,31,0,LP-EIG-0,-1,2.041627883911133,1e-06,-913.166839299535,2.0607547760009766,108,0.017220993836720783,-1.022319250236534,0,-1525.5,0.007365703582763672,0.01115107536315918,2.0739710330963135,0.7191203028105991
BOXQP_SMALL,spar030-070-1,QP,31,0,LP-EIG-S,-1,2.041627883911133,1e-06,-894.4377356257949,2.048909902572632,132,0.013448881380485765,-0.9490538486570292,0,-1525.5,0.007214069366455078,0.011245012283325195,2.0617940425872803,0.741115647125815
BOXQP_SMALL,spar030-070-1,QP,31,0,LP-EIG-1,-1,2.041627883911133,1e-06,-908.1856086959294,2.0455400943756104,135,0.01320349552013256,-1.0297711678952775,0,-1525.5,0.007389068603515625,0.011321067810058594,2.058021068572998,0.7249702294354068
BOXQP_SMALL,spar030-070-1,QP,31,0,SOC-FROB-0,-1,2.041627883911133,1e-06,-936.6259058487929,2.1119089126586914,9,0.23272909058464897,-1.3177000224714774,0,-1525.4993917221934,0.21773481369018555,0.01174306869506836,2.124075174331665,0.6915698988176638
BOXQP_SMALL,spar030-070-1,QP,31,0,SOC-EIG-1,-1,2.041627883911133,1e-06,-1302.1380622824893,2.1452431678771973,10,0.21275265216827394,-2.01812274898491,0,-1525.4993917221934,0.2083570957183838,0.01181173324584961,2.1574888229370117,0.2623143607345295
BOXQP_SMALL,spar030-070-2,QP,31,0,SDP,-1,-1.0,1e-06,-1312.999999383009,1.525925874710083,1,1.525925874710083,4.77288111141308e-12,1,-1312.999999383009,1.525925874710083,0.16714000701904297,1.6947040557861328,1.0
BOXQP_SMALL,spar030-070-2,QP,31,0,LP-FROB-0,-1,1.6947040557861328,1e-06,-1313.0000229513719,0.9736499786376953,97,0.008515153963541248,-9.163627980878326e-07,1,-1836.25,0.008279085159301758,0.011424064636230469,0.9856119155883789,0.9999999549577395
BOXQP_SMALL,spar030-070-2,QP,31,0,LP-EIG-0,-1,1.6947040557861328,1e-06,-1313.0000582088858,1.6964688301086426,131,0.011227083570174589,-4.402338474057132e-06,0,-1836.25,0.007731199264526367,0.010857105255126953,1.70831298828125,0.9999998875759643
BOXQP_SMALL,spar030-070-2,QP,31,0,LP-EIG-S,-1,1.6947040557861328,1e-06,-1313.0064777222253,1.6877529621124268,133,0.01060926466059864,-0.00011908077878417646,0,-1836.25,0.008018970489501953,0.010921955108642578,1.6999480724334717,0.9999876190363906
BOXQP_SMALL,spar030-070-2,QP,31,0,LP-EIG-1,-1,1.6947040557861328,1e-06,-1313.1389747397732,1.6840760707855225,138,0.010197969450466875,-0.003610208751911632,0,-1836.25,0.008582830429077148,0.011108160018920898,1.6964991092681885,0.9997343997007161
BOXQP_SMALL,spar030-070-2,QP,31,0,SOC-FROB-0,-1,1.6947040557861328,1e-06,-1368.3022914646976,1.8514149188995361,7,0.26277310507638113,-0.38515030581464427,0,-1836.2487729390227,0.1653280258178711,0.01147603988647461,1.8633170127868652,0.8943097530724198
BOXQP_SMALL,spar030-070-2,QP,31,0,SOC-EIG-1,-1,1.6947040557861328,1e-06,-1669.9006528994719,1.8284621238708496,8,0.22685015201568604,-1.9619088894412973,0,-1836.2487729390227,0.17962384223937988,0.011382102966308594,1.8402650356292725,0.3179140180473702
BOXQP_SMALL,spar030-070-3,QP,31,0,SDP,-1,-1.0,1e-06,-1657.5520743670543,3.0534861087799072,1,3.0534861087799072,2.538913610874768e-10,1,-1657.5520743670543,3.0534861087799072,0.16374707221984863,3.21878981590271,1.0
BOXQP_SMALL,spar030-070-3,QP,31,0,LP-FROB-0,-1,3.21878981590271,1e-06,-1659.1281343136354,3.2155749797821045,234,0.011622282174917368,-0.019385665610327646,0,-2199.5,0.008604049682617188,0.011075973510742188,3.2282769680023193,0.9970918609112851
BOXQP_SMALL,spar030-070-3,QP,31,0,LP-EIG-0,-1,3.21878981590271,1e-06,-1661.1401734472875,3.2198822498321533,221,0.012824255956244144,-0.033871672199892615,0,-2199.5,0.00784611701965332,0.011182785034179688,3.2318851947784424,0.9933792548868186
BOXQP_SMALL,spar030-070-3,QP,31,0,LP-EIG-S,-1,3.21878981590271,1e-06,-1658.5430762741323,3.2178940773010254,249,0.010918064768534588,-0.007476756520693939,0,-2199.5,0.008580207824707031,0.011021852493286133,3.2308599948883057,0.9981714075094564
BOXQP_SMALL,spar030-070-3,QP,31,0,LP-EIG-1,-1,3.21878981590271,1e-06,-1658.756858119733,3.2201879024505615,235,0.01139338270146796,-0.009077854356172341,0,-2199.5,0.00805974006652832,0.011564254760742188,3.2332239151000977,0.9977769381601165
BOXQP_SMALL,spar030-070-3,QP,31,0,SOC-FROB-0,-1,3.21878981590271,1e-06,-1691.757356631131,3.4601781368255615,10,0.34419610500335696,-0.16044753811041848,0,-2199.4993577245386,0.18390798568725586,0.011451959609985352,3.4729981422424316,0.9368844843133683
BOXQP_SMALL,spar030-070-3,QP,31,0,SOC-EIG-1,-1,3.21878981590271,1e-06,-1734.3749480042754,3.356412887573242,14,0.23795100620814733,-1.1305770989041164,0,-2199.4993577245386,0.22455883026123047,0.011579036712646484,3.3684420585632324,0.8582465933563015
BOXQP_SMALL,spar030-080-1,QP,31,0,SDP,-1,-1.0,1e-06,-965.248157013714,2.2525930404663086,1,2.2525930404663086,1.9837979395383627e-13,1,-965.248157013714,2.2525930404663086,0.1696791648864746,2.4238991737365723,1.0
BOXQP_SMALL,spar030-080-1,QP,31,0,LP-FROB-0,-1,2.4238991737365723,1e-06,-1081.1372092676725,2.446751832962036,131,0.017092222475823555,-0.3960113896040457,0,-2036.5,0.009558916091918945,0.011435985565185547,2.459080934524536,0.8918190404873432
BOXQP_SMALL,spar030-080-1,QP,31,0,LP-EIG-0,-1,2.4238991737365723,1e-06,-1106.471808559689,2.4163761138916016,123,0.01804861014451438,-0.9276364877356476,0,-2036.5,0.00914621353149414,0.010818719863891602,2.4279050827026367,0.868169513573679
BOXQP_SMALL,spar030-080-1,QP,31,0,LP-EIG-S,-1,2.4238991737365723,1e-06,-1090.439710754539,2.430656909942627,150,0.014502461751302083,-0.5883653506872525,0,-2036.5,0.009227991104125977,0.010859966278076172,2.4423930644989014,0.8831352734088808
BOXQP_SMALL,spar030-080-1,QP,31,0,LP-EIG-1,-1,2.4238991737365723,1e-06,-1102.2850272590274,2.4393091201782227,151,0.01459974011048576,-0.4924387432084818,0,-2036.5,0.009342193603515625,0.010998010635375977,2.4512929916381836,0.8720778207827384
BOXQP_SMALL,spar030-080-1,QP,31,0,SOC-FROB-0,-1,2.4238991737365723,1e-06,-1155.9499892208191,2.5582330226898193,10,0.25411219596862794,-1.020362486325738,0,-2036.485837833728,0.19319510459899902,0.01135110855102539,2.5700149536132812,0.8219799064002994
BOXQP_SMALL,spar030-080-1,QP,31,0,SOC-EIG-1,-1,2.4238991737365723,1e-06,-1590.4460320931478,2.4125587940216064,11,0.21765873648903586,-2.0218895618647466,0,-2036.485837833728,0.1848609447479248,0.011472225189208984,2.4244611263275146,0.4163780024981426
BOXQP_SMALL,spar030-080-2,QP,31,0,SDP,-1,-1.0,1e-06,-1596.9999999330241,1.307814121246338,1,1.307814121246338,7.470592993159938e-18,1,-1596.9999999330241,1.307814121246338,0.17050385475158691,1.4808058738708496,1.0
BOXQP_SMALL,spar030-080-2,QP,31,0,LP-FROB-0,-1,1.4808058738708496,1e-06,-1597.0000384769892,0.1731090545654297,23,0.006019042885821798,-7.665000516746825e-07,1,-2138.0,0.008928060531616211,0.010905981063842773,0.18449878692626953,0.9999999287542236
BOXQP_SMALL,spar030-080-2,QP,31,0,LP-EIG-0,-1,1.4808058738708496,1e-06,-1597.0000484228958,0.21024584770202637,28,0.0060904792376926965,-9.511745379390151e-07,1,-2138.0,0.008974075317382812,0.010805845260620117,0.2215099334716797,0.999999910369923
BOXQP_SMALL,spar030-080-2,QP,31,0,LP-EIG-S,-1,1.4808058738708496,1e-06,-1597.0000067995757,0.36901283264160156,52,0.005657063080714299,-9.154753121803332e-07,1,-2138.0,0.008810997009277344,0.010930061340332031,0.38043880462646484,0.9999999873076681
BOXQP_SMALL,spar030-080-2,QP,31,0,LP-EIG-1,-1,1.4808058738708496,1e-06,-1597.0000216257854,0.5651869773864746,70,0.0066235814775739395,-5.708007473706853e-07,1,-2138.0,0.008825063705444336,0.010823965072631836,0.5765352249145508,0.9999999599024746
BOXQP_SMALL,spar030-080-2,QP,31,0,SOC-FROB-0,-1,1.4808058738708496,1e-06,-1621.9823310897932,1.5383679866790771,5,0.3058935642242432,-0.1669124776867668,0,-2137.9987875284965,0.23255300521850586,0.011390924453735352,1.550180196762085,0.9538218352247965
BOXQP_SMALL,spar030-080-2,QP,31,0,SOC-EIG-1,-1,1.4808058738708496,1e-06,-1864.8516411995365,1.678711175918579,7,0.238051244190761,-1.9378350697666697,0,-2137.9987875284965,0.21688508987426758,0.011462688446044922,1.69061279296875,0.5048941930960548
BOXQP_SMALL,spar030-080-3,QP,31,0,SDP,-1,-1.0,1e-06,-1809.7820512722083,1.9447479248046875,1,1.9447479248046875,3.839838968319621e-14,1,-1809.7820512722083,1.9447479248046875,0.16210222244262695,2.108367919921875,1.0
BOXQP_SMALL,spar030-080-3,QP,31,0,LP-FROB-0,-1,2.108367919921875,1e-06,-1809.7820838708788,0.2582881450653076,44,0.004419727758927779,-8.700242943686797e-07,1,-2349.0,0.00830531120300293,0.0312347412109375,0.29001379013061523,0.9999999395445375
BOXQP_SMALL,spar030-080-3,QP,31,0,LP-EIG-0,-1,2.108367919921875,1e-06,-1809.7820821764908,0.3696730136871338,56,0.005132641111101423,-8.55469049130753e-07,1,-2349.0,0.008121967315673828,0.01096487045288086,0.38112401962280273,0.9999999426868438
BOXQP_SMALL,spar030-080-3,QP,31,0,LP-EIG-S,-1,2.108367919921875,1e-06,-1809.7820699337753,0.5621693134307861,85,0.005158404742970186,-4.173474747404137e-07,1,-2349.0,0.008152246475219727,0.010977983474731445,0.5736329555511475,0.9999999653914208
